Entity,Code,Year,Hydro (% growth)
Eastern Africa (BP),,2010,12.405180931091309
Eastern Africa (BP),,2011,3.040587902069092
Eastern Africa (BP),,2012,4.400765895843506
Eastern Africa (BP),,2013,6.3663482666015625
Eastern Africa (BP),,2014,6.849908828735352
Eastern Africa (BP),,2015,-0.9392738342285156
Eastern Africa (BP),,2016,-5.369627475738525
Eastern Africa (BP),,2017,4.3340325355529785
Eastern Africa (BP),,2018,6.570470333099365
Eastern Africa (BP),,2019,-0.22374987602233887
Eastern Africa (BP),,2020,6.014442443847656
Eastern Africa (BP),,2021,7.146632671356201
Ecuador,ECU,1966,14.457834243774414
Ecuador,ECU,1967,10.175442695617676
Ecuador,ECU,1968,4.45859432220459
Ecuador,ECU,1969,10.97559928894043
Ecuador,ECU,1970,11.263740539550781
Ecuador,ECU,1971,8.641969680786133
Ecuador,ECU,1972,1.1363625526428223
Ecuador,ECU,1973,-2.247190475463867
Ecuador,ECU,1974,14.942526817321777
Ecuador,ECU,1975,25.600004196166992
Ecuador,ECU,1976,-3.662419319152832
Ecuador,ECU,1977,-7.768595218658447
Ecuador,ECU,1978,41.75627136230469
Ecuador,ECU,1979,-10.36662483215332
Ecuador,ECU,1980,22.990131378173828
Ecuador,ECU,1981,-10.665136337280273
Ecuador,ECU,1982,14.890885353088379
Ecuador,ECU,1983,92.29049682617188
Ecuador,ECU,1984,87.85589599609375
Ecuador,ECU,1985,1.4228224754333496
Ecuador,ECU,1986,22.3543758392334
Ecuador,ECU,1987,13.908279418945312
Ecuador,ECU,1988,5.601751804351807
Ecuador,ECU,1989,2.652299404144287
Ecuador,ECU,1990,0.6598234176635742
Ecuador,ECU,1991,1.7894268035888672
Ecuador,ECU,1992,-2.016192674636841
Ecuador,ECU,1993,16.82000160217285
Ecuador,ECU,1994,12.9969482421875
Ecuador,ECU,1995,-21.396303176879883
Ecuador,ECU,1996,22.921276092529297
Ecuador,ECU,1997,3.0072450637817383
Ecuador,ECU,1998,-0.429767370223999
Ecuador,ECU,1999,10.307729721069336
Ecuador,ECU,2000,6.054365634918213
Ecuador,ECU,2001,-7.102382183074951
Ecuador,ECU,2002,6.415307521820068
Ecuador,ECU,2003,-4.569745063781738
Ecuador,ECU,2004,3.221011161804199
Ecuador,ECU,2005,-7.138175010681152
Ecuador,ECU,2006,3.5866141319274902
Ecuador,ECU,2007,26.764333724975586
Ecuador,ECU,2008,24.958669662475586
Ecuador,ECU,2009,-18.3110294342041
Ecuador,ECU,2010,-6.384611129760742
Ecuador,ECU,2011,28.908884048461914
Ecuador,ECU,2012,9.922086715698242
Ecuador,ECU,2013,-9.796744346618652
Ecuador,ECU,2014,3.7963271141052246
Ecuador,ECU,2015,14.29908275604248
Ecuador,ECU,2016,20.90345573425293
Ecuador,ECU,2017,26.871347427368164
Ecuador,ECU,2018,2.933955192565918
Ecuador,ECU,2019,19.277786254882812
Ecuador,ECU,2020,-1.3420343399047852
Ecuador,ECU,2021,5.101454257965088
Egypt,EGY,1966,5.357146263122559
Egypt,EGY,1967,7.748174667358398
Egypt,EGY,1968,52.58427810668945
Egypt,EGY,1969,32.989681243896484
Egypt,EGY,1970,17.497230529785156
Egypt,EGY,1971,7.634305953979492
Egypt,EGY,1972,2.2767066955566406
Egypt,EGY,1973,-0.1712322235107422
Egypt,EGY,1974,18.69640350341797
Egypt,EGY,1975,11.054908752441406
Egypt,EGY,1976,17.82693862915039
Egypt,EGY,1977,12.921035766601562
Egypt,EGY,1978,9.877753257751465
Egypt,EGY,1979,-3.2487809658050537
Egypt,EGY,1980,2.023911476135254
Egypt,EGY,1981,4.192960262298584
Egypt,EGY,1982,2.7260899543762207
Egypt,EGY,1983,-6.444811820983887
Egypt,EGY,1984,-1.8910467624664307
Egypt,EGY,1985,-5.003934860229492
Egypt,EGY,1986,-1.923912763595581
Egypt,EGY,1987,-0.027871131896972656
Egypt,EGY,1988,-1.5664100646972656
Egypt,EGY,1989,7.452714443206787
Egypt,EGY,1990,4.911983013153076
Egypt,EGY,1991,-0.37174224853515625
Egypt,EGY,1992,-1.169830560684204
Egypt,EGY,1993,2.9846906661987305
Egypt,EGY,1994,6.296753883361816
Egypt,EGY,1995,4.32513952255249
Egypt,EGY,1996,2.6090025901794434
Egypt,EGY,1997,2.4991273880004883
Egypt,EGY,1998,2.833235263824463
Egypt,EGY,1999,11.03721809387207
Egypt,EGY,2000,5.4871439933776855
Egypt,EGY,2001,1.6610145568847656
Egypt,EGY,2002,-2.906996011734009
Egypt,EGY,2003,-7.5422468185424805
Egypt,EGY,2004,-0.8308231830596924
Egypt,EGY,2005,-1.461249589920044
Egypt,EGY,2006,1.1111974716186523
Egypt,EGY,2007,11.208879470825195
Egypt,EGY,2008,6.178998947143555
Egypt,EGY,2009,-8.767223358154297
Egypt,EGY,2010,-5.939370155334473
Egypt,EGY,2011,0.27403831481933594
Egypt,EGY,2012,0.28868913650512695
Egypt,EGY,2013,1.604294776916504
Egypt,EGY,2014,2.647984027862549
Egypt,EGY,2015,0.7102370262145996
Egypt,EGY,2016,-3.5517215728759766
Egypt,EGY,2017,-3.10286283493042
Egypt,EGY,2018,0.1919388771057129
Egypt,EGY,2019,9.888386726379395
Egypt,EGY,2020,5.85247278213501
Egypt,EGY,2021,-1.7888009548187256
Estonia,EST,2000,24.999988555908203
Estonia,EST,2001,40.00000762939453
Estonia,EST,2002,-14.285713195800781
Estonia,EST,2003,116.66667175292969
Estonia,EST,2004,69.23075866699219
Estonia,EST,2005,0
Estonia,EST,2006,-36.36363220214844
Estonia,EST,2007,57.142852783203125
Estonia,EST,2008,27.272737503051758
Estonia,EST,2009,14.28571891784668
Estonia,EST,2010,-15.625
Estonia,EST,2011,11.111104965209961
Estonia,EST,2012,39.999996185302734
Estonia,EST,2013,-38.095237731933594
Estonia,EST,2014,2.6923060417175293
Estonia,EST,2015,1.1235952377319336
Estonia,EST,2016,29.629623413085938
Estonia,EST,2017,-25.714284896850586
Estonia,EST,2018,-42.30769348144531
Estonia,EST,2019,26.666664123535156
Estonia,EST,2020,57.89474105834961
Estonia,EST,2021,3.513514995574951
Europe,,1966,8.5474853515625
Europe,,1967,-0.8218288421630859
Europe,,1968,6.4409613609313965
Europe,,1969,1.2834906578063965
Europe,,1970,5.581569671630859
Europe,,1971,1.2044072151184082
Europe,,1972,2.214515209197998
Europe,,1973,1.1429667472839355
Europe,,1974,7.956397533416748
Europe,,1975,-0.07032155990600586
Europe,,1976,-4.435091972351074
Europe,,1977,17.953062057495117
Europe,,1978,3.5616397857666016
Europe,,1979,4.05735969543457
Europe,,1980,-0.5504131317138672
Europe,,1981,1.1307358741760254
Europe,,1982,-2.7527689933776855
Europe,,1983,3.5616636276245117
Europe,,1984,3.9452075958251953
Europe,,1985,-3.565680980682373
Europe,,1986,-1.8632471561431885
Europe,,1987,5.459713935852051
Europe,,1988,3.8648486137390137
Europe,,1989,-9.128534317016602
Europe,,1990,1.661837100982666
Europe,,1991,1.9105195999145508
Europe,,1992,2.6087522506713867
Europe,,1993,2.238297462463379
Europe,,1994,1.6982436180114746
Europe,,1995,0.43675899505615234
Europe,,1996,-6.191414833068848
Europe,,1997,3.5323262214660645
Europe,,1998,3.6307573318481445
Europe,,1999,1.9451141357421875
Europe,,2000,3.7163496017456055
Europe,,2001,1.4645695686340332
Europe,,2002,-9.111100196838379
Europe,,2003,-6.059736251831055
Europe,,2004,7.669556140899658
Europe,,2005,0.6255030632019043
Europe,,2006,-1.958465576171875
Europe,,2007,2.0530343055725098
Europe,,2008,2.7493953704833984
Europe,,2009,0.47587156295776367
Europe,,2010,5.013930797576904
Europe,,2011,-11.004000663757324
Europe,,2012,7.479143142700195
Europe,,2013,7.15336799621582
Europe,,2014,-0.8520245552062988
Europe,,2015,-5.129826068878174
Europe,,2016,4.290509223937988
Europe,,2017,-7.4100494384765625
Europe,,2018,9.204888343811035
Europe,,2019,-5.495601654052734
Europe,,2020,7.912993431091309
Europe,,2021,2.040421962738037
Europe (BP),,1966,7.404005527496338
Europe (BP),,1967,-0.03301501274108887
Europe (BP),,1968,3.6287426948547363
Europe (BP),,1969,-1.5645921230316162
Europe (BP),,1970,4.5629143714904785
Europe (BP),,1971,1.0070204734802246
Europe (BP),,1972,4.082190990447998
Europe (BP),,1973,1.5061140060424805
Europe (BP),,1974,8.117401123046875
Europe (BP),,1975,2.0585179328918457
Europe (BP),,1976,-7.527673244476318
Europe (BP),,1977,21.080053329467773
Europe (BP),,1978,-0.16282200813293457
Europe (BP),,1979,5.185437202453613
Europe (BP),,1980,-3.0018270015716553
Europe (BP),,1981,1.2197017669677734
Europe (BP),,1982,-0.877004861831665
Europe (BP),,1983,2.9628753662109375
Europe (BP),,1984,1.0554909706115723
Europe (BP),,1985,3.668844699859619
Europe (BP),,1986,-3.3601462841033936
Europe (BP),,1987,8.93089771270752
Europe (BP),,1988,7.169580459594727
Europe (BP),,1989,-12.980985641479492
Europe (BP),,1990,1.7519474029541016
Europe (BP),,1991,2.116525173187256
Europe (BP),,1992,3.228437900543213
Europe (BP),,1993,3.928971290588379
Europe (BP),,1994,1.2225866317749023
Europe (BP),,1995,1.3807058334350586
Europe (BP),,1996,-2.9746651649475098
Europe (BP),,1997,3.5747408866882324
Europe (BP),,1998,4.619729518890381
Europe (BP),,1999,0.7200956344604492
Europe (BP),,2000,3.2625436782836914
Europe (BP),,2001,-0.9222686290740967
Europe (BP),,2002,-7.846278190612793
Europe (BP),,2003,-5.995416641235352
Europe (BP),,2004,7.664620876312256
Europe (BP),,2005,0.1613616943359375
Europe (BP),,2006,-1.7128527164459229
Europe (BP),,2007,0.36182403564453125
Europe (BP),,2008,5.154323577880859
Europe (BP),,2009,-0.5544841289520264
Europe (BP),,2010,10.183262825012207
Europe (BP),,2011,-12.335289001464844
Europe (BP),,2012,9.828174591064453
Europe (BP),,2013,5.7709455490112305
Europe (BP),,2014,-2.6715755462646484
Europe (BP),,2015,-1.2332558631896973
Europe (BP),,2016,2.3674845695495605
Europe (BP),,2017,-10.256624221801758
Europe (BP),,2018,10.582387924194336
Europe (BP),,2019,-2.7228593826293945
Europe (BP),,2020,4.658401012420654
Europe (BP),,2021,-1.256030797958374
European Union (27),,1966,8.804178237915039
European Union (27),,1967,-3.5847485065460205
European Union (27),,1968,1.9749879837036133
European Union (27),,1969,-1.8196582794189453
European Union (27),,1970,5.513322353363037
European Union (27),,1971,-0.6369113922119141
European Union (27),,1972,4.977381229400635
European Union (27),,1973,-0.5327165126800537
European Union (27),,1974,8.00112533569336
European Union (27),,1975,0.7178306579589844
European Union (27),,1976,-12.737626075744629
European Union (27),,1977,33.060203552246094
European Union (27),,1978,-2.635437250137329
European Union (27),,1979,4.823112487792969
European Union (27),,1980,-5.165595054626465
European Union (27),,1981,-1.3048648834228516
European Union (27),,1982,-1.679694652557373
European Union (27),,1983,2.005589008331299
European Union (27),,1984,1.41984224319458
European Union (27),,1985,2.110159397125244
European Union (27),,1986,-5.527627468109131
European Union (27),,1987,9.804320335388184
European Union (27),,1988,5.568802356719971
European Union (27),,1989,-18.330543518066406
European Union (27),,1990,4.34800386428833
European Union (27),,1991,4.7875285148620605
European Union (27),,1992,4.083359241485596
European Union (27),,1993,2.5547146797180176
European Union (27),,1994,2.9520392417907715
European Union (27),,1995,-0.30621886253356934
European Union (27),,1996,-0.46771764755249023
European Union (27),,1997,2.8571724891662598
European Union (27),,1998,3.2827138900756836
European Union (27),,1999,-0.6312906742095947
European Union (27),,2000,3.6940813064575195
European Union (27),,2001,5.465519428253174
European Union (27),,2002,-15.776723861694336
European Union (27),,2003,-3.098475933074951
European Union (27),,2004,6.205558776855469
European Union (27),,2005,-5.597108840942383
European Union (27),,2006,1.1694908142089844
European Union (27),,2007,-0.6351947784423828
European Union (27),,2008,5.887401103973389
European Union (27),,2009,0.8865594863891602
European Union (27),,2010,12.944817543029785
European Union (27),,2011,-17.630142211914062
European Union (27),,2012,7.661688327789307
European Union (27),,2013,10.901308059692383
European Union (27),,2014,0.6011128425598145
European Union (27),,2015,-9.530120849609375
European Union (27),,2016,2.7086734771728516
European Union (27),,2017,-15.025681495666504
European Union (27),,2018,17.590559005737305
European Union (27),,2019,-7.206291198730469
European Union (27),,2020,7.988488674163818
European Union (27),,2021,0.3241896629333496
Finland,FIN,1966,10.982715606689453
Finland,FIN,1967,12.02685832977295
Finland,FIN,1968,-9.806304931640625
Finland,FIN,1969,-16.621721267700195
Finland,FIN,1970,8.90505313873291
Finland,FIN,1971,12.14338493347168
Finland,FIN,1972,-2.818232774734497
Finland,FIN,1973,1.9268155097961426
Finland,FIN,1974,20.06875228881836
Finland,FIN,1975,-3.8883566856384277
Finland,FIN,1976,-22.338050842285156
Finland,FIN,1977,28.475547790527344
Finland,FIN,1978,-19.560527801513672
Finland,FIN,1979,10.937023162841797
Finland,FIN,1980,-6.011897087097168
Finland,FIN,1981,33.643104553222656
Finland,FIN,1982,-4.1426239013671875
Finland,FIN,1983,3.7582874298095703
Finland,FIN,1984,-2.454441785812378
Finland,FIN,1985,-6.892871856689453
Finland,FIN,1986,0.4504203796386719
Finland,FIN,1987,11.348438262939453
Finland,FIN,1988,-3.1410157680511475
Finland,FIN,1989,-2.486962080001831
Finland,FIN,1990,-16.651159286499023
Finland,FIN,1991,21.52157974243164
Finland,FIN,1992,14.472675323486328
Finland,FIN,1993,-10.817676544189453
Finland,FIN,1994,-12.572163581848145
Finland,FIN,1995,9.654438018798828
Finland,FIN,1996,-8.478325843811035
Finland,FIN,1997,0.7792353630065918
Finland,FIN,1998,25.279569625854492
Finland,FIN,1999,-15.090751647949219
Finland,FIN,2000,15.19204330444336
Finland,FIN,2001,-9.926795959472656
Finland,FIN,2002,-18.397462844848633
Finland,FIN,2003,-10.995853424072266
Finland,FIN,2004,57.21736145019531
Finland,FIN,2005,-9.66639518737793
Finland,FIN,2006,-15.750670433044434
Finland,FIN,2007,23.66834831237793
Finland,FIN,2008,20.86329460144043
Finland,FIN,2009,-25.64535140991211
Finland,FIN,2010,1.3521075248718262
Finland,FIN,2011,-3.6467134952545166
Finland,FIN,2012,35.74273681640625
Finland,FIN,2013,-23.966670989990234
Finland,FIN,2014,4.480612277984619
Finland,FIN,2015,25.254894256591797
Finland,FIN,2016,-5.728411674499512
Finland,FIN,2017,-6.54982328414917
Finland,FIN,2018,-10.082138061523438
Finland,FIN,2019,-6.774759292602539
Finland,FIN,2020,27.941524505615234
Finland,FIN,2021,-0.7594645023345947
France,FRA,1966,11.363590240478516
France,FRA,1967,-13.083720207214355
France,FRA,1968,11.117696762084961
France,FRA,1969,4.9967169761657715
France,FRA,1970,7.063174247741699
France,FRA,1971,-13.804793357849121
France,FRA,1972,-0.05169510841369629
France,FRA,1973,-2.324742078781128
France,FRA,1974,17.892433166503906
France,FRA,1975,6.896018981933594
France,FRA,1976,-19.204299926757812
France,FRA,1977,57.15753936767578
France,FRA,1978,-10.433477401733398
France,FRA,1979,-2.8389453887939453
France,FRA,1980,4.678785800933838
France,FRA,1981,3.8379788398742676
France,FRA,1982,-2.2443413734436035
France,FRA,1983,-1.6037464141845703
France,FRA,1984,-5.404299736022949
France,FRA,1985,-4.927337169647217
France,FRA,1986,0.8926868438720703
France,FRA,1987,12.81796646118164
France,FRA,1988,8.482122421264648
France,FRA,1989,-39.25837326049805
France,FRA,1990,14.99437141418457
France,FRA,1991,6.935727596282959
France,FRA,1992,19.711124420166016
France,FRA,1993,-5.8892669677734375
France,FRA,1994,21.41767692565918
France,FRA,1995,-7.2023210525512695
France,FRA,1996,-9.676015853881836
France,FRA,1997,-3.4522414207458496
France,FRA,1998,-2.6206016540527344
France,FRA,1999,16.78289222717285
France,FRA,2000,-8.482503890991211
France,FRA,2001,11.911762237548828
France,FRA,2002,-18.67695426940918
France,FRA,2003,-2.4074018001556396
France,FRA,2004,1.0382890701293945
France,FRA,2005,-13.558894157409668
France,FRA,2006,9.368694305419922
France,FRA,2007,2.3107051849365234
France,FRA,2008,10.5027437210083
France,FRA,2009,-10.462814331054688
France,FRA,2010,10.03614616394043
France,FRA,2011,-28.578943252563477
France,FRA,2012,31.237197875976562
France,FRA,2013,20.51904296875
France,FRA,2014,-11.312919616699219
France,FRA,2015,-13.166677474975586
France,FRA,2016,9.836459159851074
France,FRA,2017,-18.28829574584961
France,FRA,2018,30.535030364990234
France,FRA,2019,-12.341326713562012
France,FRA,2020,9.18130874633789
France,FRA,2021,-5.239754676818848
Germany,DEU,1966,8.153045654296875
Germany,DEU,1967,-5.028444290161133
Germany,DEU,1968,1.4813542366027832
Germany,DEU,1969,-18.85031509399414
Germany,DEU,1970,27.857267379760742
Germany,DEU,1971,-23.26089096069336
Germany,DEU,1972,-1.8527686595916748
Germany,DEU,1973,15.323209762573242
Germany,DEU,1974,15.815866470336914
Germany,DEU,1975,-3.282707929611206
Germany,DEU,1976,-18.830341339111328
Germany,DEU,1977,26.976049423217773
Germany,DEU,1978,4.436731338500977
Germany,DEU,1979,0.11682510375976562
Germany,DEU,1980,3.728616237640381
Germany,DEU,1981,4.434025287628174
Germany,DEU,1982,-0.8871853351593018
Germany,DEU,1983,-5.1979780197143555
Germany,DEU,1984,-1.244354248046875
Germany,DEU,1985,-5.836427211761475
Germany,DEU,1986,6.731534004211426
Germany,DEU,1987,9.535813331604004
Germany,DEU,1988,-1.2956738471984863
Germany,DEU,1989,-9.142023086547852
Germany,DEU,1990,-4.981052875518799
Germany,DEU,1991,-8.566474914550781
Germany,DEU,1992,17.570972442626953
Germany,DEU,1993,1.7440199851989746
Germany,DEU,1994,6.513714790344238
Germany,DEU,1995,6.739294528961182
Germany,DEU,1996,-12.701797485351562
Germany,DEU,1997,0.7120728492736816
Germany,DEU,1998,0.26383399963378906
Germany,DEU,1999,8.862220764160156
Germany,DEU,2000,20.371257781982422
Germany,DEU,2001,-6.827306747436523
Germany,DEU,2002,2.155172824859619
Germany,DEU,2003,-22.69537353515625
Germany,DEU,2004,13.233434677124023
Germany,DEU,2005,-5.339515209197998
Germany,DEU,2006,2.0012259483337402
Germany,DEU,2007,5.686187744140625
Germany,DEU,2008,-3.4341037273406982
Germany,DEU,2009,-6.907010078430176
Germany,DEU,2010,10.09930419921875
Germany,DEU,2011,-15.663629531860352
Germany,DEU,2012,23.11130714416504
Germany,DEU,2013,5.713629722595215
Germany,DEU,2014,-14.831722259521484
Germany,DEU,2015,-3.1143128871917725
Germany,DEU,2016,8.267903327941895
Germany,DEU,2017,-1.9273817539215088
Germany,DEU,2018,-12.19354248046875
Germany,DEU,2019,11.518680572509766
Germany,DEU,2020,-7.141047477722168
Germany,DEU,2021,4.246258735656738
Greece,GRC,1966,115.98002624511719
Greece,GRC,1967,-4.046243667602539
Greece,GRC,1968,-17.590354919433594
Greece,GRC,1969,50.21929931640625
Greece,GRC,1970,28.272497177124023
Greece,GRC,1971,0.6069779396057129
Greece,GRC,1972,0.942683219909668
Greece,GRC,1973,-16.959280014038086
Greece,GRC,1974,5.578041076660156
Greece,GRC,1975,-14.145708084106445
Greece,GRC,1976,-6.749385833740234
Greece,GRC,1977,2.2884607315063477
Greece,GRC,1978,55.463050842285156
Greece,GRC,1979,19.344043731689453
Greece,GRC,1980,-4.514861106872559
Greece,GRC,1981,0.05873441696166992
Greece,GRC,1982,4.520106315612793
Greece,GRC,1983,-34.28812789916992
Greece,GRC,1984,22.307693481445312
Greece,GRC,1985,-1.9916117191314697
Greece,GRC,1986,15.329766273498535
Greece,GRC,1987,-14.064913749694824
Greece,GRC,1988,-14.89208984375
Greece,GRC,1989,-19.69568634033203
Greece,GRC,1990,-6.894731521606445
Greece,GRC,1991,75.1837158203125
Greece,GRC,1992,-28.91254997253418
Greece,GRC,1993,3.5860180854797363
Greece,GRC,1994,13.891315460205078
Greece,GRC,1995,35.78299331665039
Greece,GRC,1996,23.207712173461914
Greece,GRC,1997,-10.717571258544922
Greece,GRC,1998,-4.250383377075195
Greece,GRC,1999,23.540485382080078
Greece,GRC,2000,-19.577526092529297
Greece,GRC,2001,-43.21690368652344
Greece,GRC,2002,33.524085998535156
Greece,GRC,2003,70.21428680419922
Greece,GRC,2004,-1.9722998142242432
Greece,GRC,2005,7.3844194412231445
Greece,GRC,2006,16.90251922607422
Greece,GRC,2007,-55.822669982910156
Greece,GRC,2008,27.82709503173828
Greece,GRC,2009,62.25845718383789
Greece,GRC,2010,38.816524505615234
Greece,GRC,2011,-46.23324203491211
Greece,GRC,2012,9.773111343383789
Greece,GRC,2013,44.12901306152344
Greece,GRC,2014,-29.46738624572754
Greece,GRC,2015,36.23771667480469
Greece,GRC,2016,-9.101343154907227
Greece,GRC,2017,-28.512596130371094
Greece,GRC,2018,44.94333267211914
Greece,GRC,2019,-30.745166778564453
Greece,GRC,2020,-16.978395462036133
Greece,GRC,2021,76.35671997070312
High-income countries,,1966,5.5815815925598145
High-income countries,,1967,2.506566047668457
High-income countries,,1968,2.6148438453674316
High-income countries,,1969,4.4971466064453125
High-income countries,,1970,2.6880979537963867
High-income countries,,1971,4.376983642578125
High-income countries,,1972,4.2528510093688965
High-income countries,,1973,0.11597871780395508
High-income countries,,1974,9.792030334472656
High-income countries,,1975,-0.023102760314941406
High-income countries,,1976,-4.224157333374023
High-income countries,,1977,0.46976804733276367
High-income countries,,1978,7.561028003692627
High-income countries,,1979,4.005253314971924
High-income countries,,1980,-0.938647985458374
High-income countries,,1981,0.9063363075256348
High-income countries,,1982,2.7425646781921387
High-income countries,,1983,5.039024353027344
High-income countries,,1984,-0.3680586814880371
High-income countries,,1985,-0.31443238258361816
High-income countries,,1986,-0.11838674545288086
High-income countries,,1987,-0.4647493362426758
High-income countries,,1988,0.0034093856811523438
High-income countries,,1989,-2.370661497116089
High-income countries,,1990,3.439021110534668
High-income countries,,1991,1.3583660125732422
High-income countries,,1992,-1.2171447277069092
High-income countries,,1993,5.243539810180664
High-income countries,,1994,-2.8748631477355957
High-income countries,,1995,6.326746940612793
High-income countries,,1996,2.03554630279541
High-income countries,,1997,2.4871349334716797
High-income countries,,1998,-2.4119794368743896
High-income countries,,1999,0.7343411445617676
High-income countries,,2000,0.6670117378234863
High-income countries,,2001,-6.845694541931152
High-income countries,,2002,0.9047627449035645
High-income countries,,2003,-1.8542230129241943
High-income countries,,2004,1.2135028839111328
High-income countries,,2005,1.2476921081542969
High-income countries,,2006,0.9968042373657227
High-income countries,,2007,-2.182936668395996
High-income countries,,2008,3.637206554412842
High-income countries,,2009,-0.03413558006286621
High-income countries,,2010,1.0457634925842285
High-income countries,,2011,2.0484566688537598
High-income countries,,2012,0.46067237854003906
High-income countries,,2013,2.0488619804382324
High-income countries,,2014,-1.0838687419891357
High-income countries,,2015,-2.752351760864258
High-income countries,,2016,2.1392107009887695
High-income countries,,2017,-0.6903290748596191
High-income countries,,2018,2.6712417602539062
High-income countries,,2019,-3.884768486022949
High-income countries,,2020,3.5190701484680176
High-income countries,,2021,-2.7291178703308105
Hungary,HUN,1966,33.33332443237305
Hungary,HUN,1967,-18
Hungary,HUN,1968,8.536588668823242
Hungary,HUN,1969,6.741571426391602
Hungary,HUN,1970,-7.36842155456543
Hungary,HUN,1971,9.090911865234375
Hungary,HUN,1972,14.583337783813477
Hungary,HUN,1973,-8.181816101074219
Hungary,HUN,1974,-19.80198097229004
Hungary,HUN,1975,101.23458099365234
Hungary,HUN,1976,1.2269973754882812
Hungary,HUN,1977,-9.696971893310547
Hungary,HUN,1978,-7.382554054260254
Hungary,HUN,1979,5.797100067138672
Hungary,HUN,1980,-23.28766632080078
Hungary,HUN,1981,49.9999885559082
Hungary,HUN,1982,-5.357146263122559
Hungary,HUN,1983,-2.515721321105957
Hungary,HUN,1984,16.774188995361328
Hungary,HUN,1985,-14.364635467529297
Hungary,HUN,1986,-0.6451606750488281
Hungary,HUN,1987,9.740257263183594
Hungary,HUN,1988,0
Hungary,HUN,1989,-6.508869171142578
Hungary,HUN,1990,12.658226013183594
Hungary,HUN,1991,8.988761901855469
Hungary,HUN,1992,-18.55670166015625
Hungary,HUN,1993,5.063283443450928
Hungary,HUN,1994,-3.0120432376861572
Hungary,HUN,1995,1.2422442436218262
Hungary,HUN,1996,26.993858337402344
Hungary,HUN,1997,4.347825050354004
Hungary,HUN,1998,-28.240739822387695
Hungary,HUN,1999,16.774188995361328
Hungary,HUN,2000,-1.6574561595916748
Hungary,HUN,2001,4.494380950927734
Hungary,HUN,2002,4.3010711669921875
Hungary,HUN,2003,-11.855668067932129
Hungary,HUN,2004,19.883037567138672
Hungary,HUN,2005,-1.4634132385253906
Hungary,HUN,2006,-7.920795440673828
Hungary,HUN,2007,12.90322494506836
Hungary,HUN,2008,1.4285802841186523
Hungary,HUN,2009,7.042253017425537
Hungary,HUN,2010,-17.543865203857422
Hungary,HUN,2011,18.08510971069336
Hungary,HUN,2012,-4.054057598114014
Hungary,HUN,2013,0
Hungary,HUN,2014,41.314552307128906
Hungary,HUN,2015,-22.25913429260254
Hungary,HUN,2016,10.68376350402832
Hungary,HUN,2017,-15.057915687561035
Hungary,HUN,2018,0.9090900421142578
Hungary,HUN,2019,-1.3513565063476562
Hungary,HUN,2020,11.415529251098633
Hungary,HUN,2021,-14.734429359436035
Iceland,ISL,1966,-2.6221275329589844
Iceland,ISL,1967,6.507456302642822
Iceland,ISL,1968,3.370964527130127
Iceland,ISL,1969,25.214719772338867
Iceland,ISL,1970,64.27159118652344
Iceland,ISL,1971,8.967375755310059
Iceland,ISL,1972,10.587167739868164
Iceland,ISL,1973,28.098201751708984
Iceland,ISL,1974,3.5396575927734375
Iceland,ISL,1975,-2.3292839527130127
Iceland,ISL,1976,6.524300575256348
Iceland,ISL,1977,7.24409818649292
Iceland,ISL,1978,3.385317325592041
Iceland,ISL,1979,8.218801498413086
Iceland,ISL,1980,8.304071426391602
Iceland,ISL,1981,1.0251522064208984
Iceland,ISL,1982,10.458744049072266
Iceland,ISL,1983,5.306565761566162
Iceland,ISL,1984,4.180717468261719
Iceland,ISL,1985,-2.006477117538452
Iceland,ISL,1986,4.8841118812561035
Iceland,ISL,1987,1.8793344497680664
Iceland,ISL,1988,6.3873291015625
Iceland,ISL,1989,1.1815547943115234
Iceland,ISL,1990,-1.4122307300567627
Iceland,ISL,1991,0
Iceland,ISL,1992,3.625631332397461
Iceland,ISL,1993,3.6405563354492188
Iceland,ISL,1994,1.0826468467712402
Iceland,ISL,1995,3.7232398986816406
Iceland,ISL,1996,1.8200397491455078
Iceland,ISL,1997,9.218025207519531
Iceland,ISL,1998,7.964754104614258
Iceland,ISL,1999,7.590770721435547
Iceland,ISL,2000,5.108499526977539
Iceland,ISL,2001,3.497481346130371
Iceland,ISL,2002,6.056773662567139
Iceland,ISL,2003,1.6016364097595215
Iceland,ISL,2004,0.6998538970947266
Iceland,ISL,2005,-1.6350090503692627
Iceland,ISL,2006,3.9016366004943848
Iceland,ISL,2007,15.156232833862305
Iceland,ISL,2008,48.056053161621094
Iceland,ISL,2009,-1.1916399002075195
Iceland,ISL,2010,2.546870708465576
Iceland,ISL,2011,-0.676959753036499
Iceland,ISL,2012,-1.3617277145385742
Iceland,ISL,2013,4.266297817230225
Iceland,ISL,2014,0.07908344268798828
Iceland,ISL,2015,7.051599025726318
Iceland,ISL,2016,-2.258026599884033
Iceland,ISL,2017,4.373753070831299
Iceland,ISL,2018,-1.7492830753326416
Iceland,ISL,2019,-2.543509006500244
Iceland,ISL,2020,-2.2619664669036865
Iceland,ISL,2021,5.0697922706604
India,IND,1966,4.427027702331543
India,IND,1967,11.901081085205078
India,IND,1968,15.410423278808594
India,IND,1969,11.027515411376953
India,IND,1970,6.051743030548096
India,IND,1971,9.684920310974121
India,IND,1972,-2.9388368129730225
India,IND,1973,6.492090225219727
India,IND,1974,-3.7781715393066406
India,IND,1975,19.47290802001953
