Entity,Code,Year,Renewables (% equivalent primary energy)
Europe (BP),,1991,6.363295555
Europe (BP),,1992,6.804369926
Europe (BP),,1993,7.220149994
Europe (BP),,1994,7.488457203
Europe (BP),,1995,7.482830524
Europe (BP),,1996,7.118012905
Europe (BP),,1997,7.479815006
Europe (BP),,1998,7.83099699
Europe (BP),,1999,7.994131088
Europe (BP),,2000,8.294754028
Europe (BP),,2001,8.198429108
Europe (BP),,2002,7.8172369
Europe (BP),,2003,7.445176125
Europe (BP),,2004,8.081994057
Europe (BP),,2005,8.32916069
Europe (BP),,2006,8.455761909
Europe (BP),,2007,8.983073235
Europe (BP),,2008,9.758613586
Europe (BP),,2009,10.73477554
Europe (BP),,2010,11.56212711
Europe (BP),,2011,11.6653347
Europe (BP),,2012,13.15552998
Europe (BP),,2013,14.24998951
Europe (BP),,2014,15.05676842
Europe (BP),,2015,15.68468094
Europe (BP),,2016,15.7444191
Europe (BP),,2017,15.75347614
Europe (BP),,2018,16.82775116
Europe (BP),,2019,17.77083969
Europe (BP),,2020,20.4364872
Europe (BP),,2021,19.740942
European Union (27),,1965,6.740035057
European Union (27),,1966,7.117352486
European Union (27),,1967,6.646307468
European Union (27),,1968,6.33891201
European Union (27),,1969,5.760931015
European Union (27),,1970,5.699028969
European Union (27),,1971,5.49203825
European Union (27),,1972,5.457538605
European Union (27),,1973,5.148206711
European Union (27),,1974,5.611097813
European Union (27),,1975,5.689882278
European Union (27),,1976,4.693745136
European Union (27),,1977,6.104866028
European Union (27),,1978,5.724102974
European Union (27),,1979,5.784770489
European Union (27),,1980,5.610712528
European Union (27),,1981,5.697778225
European Union (27),,1982,5.724217892
European Union (27),,1983,5.814767838
European Union (27),,1984,5.72804594
European Union (27),,1985,5.586839676
European Union (27),,1986,5.232803345
European Union (27),,1987,5.603362083
European Union (27),,1988,5.87032938
European Union (27),,1989,4.825043201
European Union (27),,1990,5.138932228
European Union (27),,1991,5.406729221
European Union (27),,1992,5.748823166
European Union (27),,1993,5.977683067
European Union (27),,1994,6.195355892
European Union (27),,1995,6.087321281
European Union (27),,1996,5.900178432
European Union (27),,1997,6.204106808
European Union (27),,1998,6.434265614
European Union (27),,1999,6.494025707
European Union (27),,2000,6.851287842
European Union (27),,2001,7.122067928
European Union (27),,2002,6.440002441
European Union (27),,2003,6.37665987
European Union (27),,2004,6.954032898
European Union (27),,2005,7.023420811
European Union (27),,2006,7.41307354
European Union (27),,2007,8.028536797
European Union (27),,2008,8.835194588
European Union (27),,2009,9.934214592
European Union (27),,2010,10.89917183
European Union (27),,2011,11.1110487
European Union (27),,2012,12.61817646
European Union (27),,2013,13.78987694
European Union (27),,2014,14.76315975
European Union (27),,2015,14.85316467
European Union (27),,2016,14.85701942
European Union (27),,2017,14.77887344
European Union (27),,2018,15.76774979
European Union (27),,2019,16.51869011
European Union (27),,2020,19.20961761
European Union (27),,2021,18.56787682
Finland,FIN,1965,23.96658516
Finland,FIN,1966,23.36688042
Finland,FIN,1967,24.87316513
Finland,FIN,1968,20.67276764
Finland,FIN,1969,15.6804142
Finland,FIN,1970,15.49904346
Finland,FIN,1971,16.92721748
Finland,FIN,1972,15.60309505
Finland,FIN,1973,14.4314785
Finland,FIN,1974,18.06427193
Finland,FIN,1975,17.08967018
Finland,FIN,1976,12.51457214
Finland,FIN,1977,15.20266247
Finland,FIN,1978,11.78243637
Finland,FIN,1979,12.09140873
Finland,FIN,1980,11.41530704
Finland,FIN,1981,15.10919189
Finland,FIN,1982,14.66640949
Finland,FIN,1983,15.364748
Finland,FIN,1984,14.38372326
Finland,FIN,1985,12.76418304
Finland,FIN,1986,12.6759243
Finland,FIN,1987,13.40602207
Finland,FIN,1988,13.07046604
Finland,FIN,1989,12.69062424
Finland,FIN,1990,15.04462814
Finland,FIN,1991,16.64373207
Finland,FIN,1992,18.36764717
Finland,FIN,1993,17.72771263
Finland,FIN,1994,15.91663837
Finland,FIN,1995,17.85129547
Finland,FIN,1996,15.46206665
Finland,FIN,1997,17.17895317
Finland,FIN,1998,20.30083466
Finland,FIN,1999,17.99002457
Finland,FIN,2000,19.70283318
Finland,FIN,2001,17.71671486
Finland,FIN,2002,16.26490402
Finland,FIN,2003,14.59368134
Finland,FIN,2004,19.50920486
Finland,FIN,2005,19.46372032
Finland,FIN,2006,17.53488731
Finland,FIN,2007,18.86909676
Finland,FIN,2008,22.4277668
Finland,FIN,2009,19.18045998
Finland,FIN,2010,19.64714241
Finland,FIN,2011,20.95550156
Finland,FIN,2012,24.97545242
Finland,FIN,2013,22.6478653
Finland,FIN,2014,24.72823334
Finland,FIN,2015,28.13772202
Finland,FIN,2016,26.58671951
Finland,FIN,2017,28.70751381
Finland,FIN,2018,28.64155388
Finland,FIN,2019,29.21456146
Finland,FIN,2020,33.16851044
Finland,FIN,2021,34.61128998
France,FRA,1965,10.58498383
France,FRA,1966,11.60239315
France,FRA,1967,9.53719902
France,FRA,1968,10.09288025
France,FRA,1969,9.634167671
France,FRA,1970,9.537435532
France,FRA,1971,7.942842484
France,FRA,1972,7.446317196
France,FRA,1973,6.709061623
France,FRA,1974,8.016220093
France,FRA,1975,9.05305481
France,FRA,1976,6.899677753
France,FRA,1977,10.59511948
France,FRA,1978,9.109526634
France,FRA,1979,8.611678123
France,FRA,1980,9.114398003
France,FRA,1981,9.55175209
France,FRA,1982,9.70515728
France,FRA,1983,9.325616837
France,FRA,1984,8.554503441
France,FRA,1985,7.887791157
France,FRA,1986,7.764792442
France,FRA,1987,8.584645271
France,FRA,1988,9.174312592
France,FRA,1989,5.599736691
France,FRA,1990,6.222640991
France,FRA,1991,6.266540527
France,FRA,1992,7.399243832
France,FRA,1993,6.968883514
France,FRA,1994,8.563506126
France,FRA,1995,7.823903084
France,FRA,1996,6.882894039
France,FRA,1997,6.803888798
France,FRA,1998,6.47021389
France,FRA,1999,7.388863087
France,FRA,2000,6.744560719
France,FRA,2001,7.405366898
France,FRA,2002,6.175621033
France,FRA,2003,5.962182045
France,FRA,2004,5.97031498
France,FRA,2005,5.365334034
France,FRA,2006,5.969731808
France,FRA,2007,6.63871336
France,FRA,2008,7.632267475
France,FRA,2009,7.706449986
France,FRA,2010,8.220292091
France,FRA,2011,7.185517788
France,FRA,2012,9.137363434
France,FRA,2013,10.45943451
France,FRA,2014,10.45927906
France,FRA,2015,10.14739895
France,FRA,2016,10.97524643
France,FRA,2017,10.43726444
France,FRA,2018,12.13249493
France,FRA,2019,12.38490486
France,FRA,2020,14.78874683
France,FRA,2021,13.67101097
Germany,DEU,1965,1.614503026
Germany,DEU,1966,1.741612911
Germany,DEU,1967,1.658253789
Germany,DEU,1968,1.576139808
Germany,DEU,1969,1.185767174
Germany,DEU,1970,1.517129183
Germany,DEU,1971,1.179680586
Germany,DEU,1972,1.121995926
Germany,DEU,1973,1.213714123
Germany,DEU,1974,1.418861389
Germany,DEU,1975,1.435329437
Germany,DEU,1976,1.120852351
Germany,DEU,1977,1.396729469
Germany,DEU,1978,1.408961058
Germany,DEU,1979,1.345401764
Germany,DEU,1980,1.478190541
Germany,DEU,1981,1.573978543
Germany,DEU,1982,1.617851257
Germany,DEU,1983,1.499261379
Germany,DEU,1984,1.437184215
Germany,DEU,1985,1.321614742
Germany,DEU,1986,1.410529852
Germany,DEU,1987,1.509499311
Germany,DEU,1988,1.50093329
Germany,DEU,1989,1.399172664
Germany,DEU,1990,1.33694005
Germany,DEU,1991,1.270957708
Germany,DEU,1992,1.520455122
Germany,DEU,1993,1.583544135
Germany,DEU,1994,1.739633441
Germany,DEU,1995,1.889189839
Germany,DEU,1996,1.682394505
Germany,DEU,1997,1.803516746
Germany,DEU,1998,1.970564961
Germany,DEU,1999,2.227585793
Germany,DEU,2000,2.887111664
Germany,DEU,2001,2.941167593
Germany,DEU,2002,3.538631916
Germany,DEU,2003,3.641989708
Germany,DEU,2004,4.516597748
Germany,DEU,2005,5.208419323
Germany,DEU,2006,6.026304722
Germany,DEU,2007,7.653833389
Germany,DEU,2008,7.817628384
Germany,DEU,2009,8.4542799
Germany,DEU,2010,8.792469025
Germany,DEU,2011,10.5669651
Germany,DEU,2012,11.89969921
Germany,DEU,2013,12.06333542
Germany,DEU,2014,13.27884674
Germany,DEU,2015,14.82354355
Germany,DEU,2016,14.6073122
Germany,DEU,2017,16.19621277
Germany,DEU,2018,17.0849514
Germany,DEU,2019,18.76830482
Germany,DEU,2020,21.12282753
Germany,DEU,2021,19.45312119
Greece,GRC,1965,2.99262476
Greece,GRC,1966,5.903736591
Greece,GRC,1967,5.145407677
Greece,GRC,1968,4.080320358
Greece,GRC,1969,5.802620888
Greece,GRC,1970,6.698559761
Greece,GRC,1971,5.656627655
Greece,GRC,1972,5.090045452
Greece,GRC,1973,3.673645496
Greece,GRC,1974,3.967150688
Greece,GRC,1975,3.004863024
Greece,GRC,1976,2.53621459
Greece,GRC,1977,2.501575947
Greece,GRC,1978,3.821863174
Greece,GRC,1979,5.193461418
Greece,GRC,1980,5.006544113
Greece,GRC,1981,5.126492023
Greece,GRC,1982,5.286510468
Greece,GRC,1983,3.454516888
Greece,GRC,1984,4.046571255
Greece,GRC,1985,3.754621267
Greece,GRC,1986,4.321011543
Greece,GRC,1987,3.396961927
Greece,GRC,1988,2.738327742
Greece,GRC,1989,2.02881217
Greece,GRC,1990,1.822695136
Greece,GRC,1991,3.145860434
Greece,GRC,1992,2.20522666
Greece,GRC,1993,2.292617559
Greece,GRC,1994,2.551279545
Greece,GRC,1995,3.326750278
Greece,GRC,1996,3.991271973
Greece,GRC,1997,3.469107628
Greece,GRC,1998,3.158840179
Greece,GRC,1999,3.964061975
Greece,GRC,2000,3.28473258
Greece,GRC,2001,2.296041012
Greece,GRC,2002,2.783192158
Greece,GRC,2003,4.297642231
Greece,GRC,2004,4.29122591
Greece,GRC,2005,4.600325584
Greece,GRC,2006,5.321949959
Greece,GRC,2007,3.113685846
Greece,GRC,2008,3.987140179
Greece,GRC,2009,5.843324661
Greece,GRC,2010,7.824593067
Greece,GRC,2011,6.159234047
Greece,GRC,2012,8.102893829
Greece,GRC,2013,12.09545135
Greece,GRC,2014,10.85984707
Greece,GRC,2015,13.00834465
Greece,GRC,2016,13.22524548
Greece,GRC,2017,14.01564503
Greece,GRC,2018,13.4552269
Greece,GRC,2019,13.69419384
Greece,GRC,2020,16.70769691
Greece,GRC,2021,19.39167404
High-income countries,,1965,7.004773617
High-income countries,,1966,7.061326504
High-income countries,,1967,6.954852581
High-income countries,,1968,6.709464073
High-income countries,,1969,6.583033562
High-income countries,,1970,6.415108681
High-income countries,,1971,6.513423443
High-income countries,,1972,6.468289375
High-income countries,,1973,6.141325951
High-income countries,,1974,6.831377983
High-income countries,,1975,6.992864609
High-income countries,,1976,6.384306431
High-income countries,,1977,6.2749753
High-income countries,,1978,6.541082859
High-income countries,,1979,6.611577511
High-income countries,,1980,6.756663322
High-income countries,,1981,6.971282005
High-income countries,,1982,7.415380955
High-income countries,,1983,7.765787125
High-income countries,,1984,7.428524494
High-income countries,,1985,7.246543407
High-income countries,,1986,7.153330803
High-income countries,,1987,6.957846165
High-income countries,,1988,6.729755402
High-income countries,,1989,6.522182941
High-income countries,,1990,6.737084866
High-income countries,,1991,6.785161972
High-income countries,,1992,6.676239014
High-income countries,,1993,6.915687084
High-income countries,,1994,6.624747753
High-income countries,,1995,6.83093071
High-income countries,,1996,6.762096405
High-income countries,,1997,6.886720657
High-income countries,,1998,6.740571022
High-income countries,,1999,6.715697765
High-income countries,,2000,6.684969902
High-income countries,,2001,6.30914402
High-income countries,,2002,6.382185936
High-income countries,,2003,6.258049488
High-income countries,,2004,6.301392078
High-income countries,,2005,6.434672356
High-income countries,,2006,6.580688953
High-income countries,,2007,6.576807976
High-income countries,,2008,6.980789661
High-income countries,,2009,7.49596262
High-income countries,,2010,7.528609276
High-income countries,,2011,8.076886177
High-income countries,,2012,8.5420084
High-income countries,,2013,8.926264763
High-income countries,,2014,9.211321831
High-income countries,,2015,9.485086441
High-income countries,,2016,9.798735619
High-income countries,,2017,10.21715641
High-income countries,,2018,10.48890686
High-income countries,,2019,10.8549633
High-income countries,,2020,12.45789623
High-income countries,,2021,12.30463791
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.000691158
Hong Kong,HKG,2007,0.000804969
Hong Kong,HKG,2008,0.000801358
Hong Kong,HKG,2009,0.000989306
Hong Kong,HKG,2010,0.040526018
Hong Kong,HKG,2011,0.044920437
Hong Kong,HKG,2012,0.044864498
Hong Kong,HKG,2013,0.038566995
Hong Kong,HKG,2014,0.046603356
Hong Kong,HKG,2015,0.059699725
Hong Kong,HKG,2016,0.065501377
Hong Kong,HKG,2017,0.062679112
Hong Kong,HKG,2018,0.064125746
Hong Kong,HKG,2019,0.074603871
Hong Kong,HKG,2020,0.100735657
Hong Kong,HKG,2021,0.108698964
Hungary,HUN,1965,0.119893856
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.141790733
Hungary,HUN,1969,0.141331479
Hungary,HUN,1970,0.121516481
Hungary,HUN,1971,0.128391996
Hungary,HUN,1972,0.142488062
Hungary,HUN,1973,0.120818384
Hungary,HUN,1974,0.094015852
Hungary,HUN,1975,0.178700522
Hungary,HUN,1976,0.169319898
Hungary,HUN,1977,0.145419464
Hungary,HUN,1978,0.125931174
Hungary,HUN,1979,0.134546161
Hungary,HUN,1980,0.102903306
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,0.145743206
Hungary,HUN,1984,0.165692374
Hungary,HUN,1985,0.137480259
Hungary,HUN,1986,0.137234136
Hungary,HUN,1987,0.144158587
Hungary,HUN,1988,0.147562921
Hungary,HUN,1989,0.14161773
Hungary,HUN,1990,0.179669738
Hungary,HUN,1991,0.215478852
Hungary,HUN,1992,0.212092355
Hungary,HUN,1993,0.218816891
Hungary,HUN,1994,0.218558222
Hungary,HUN,1995,0.230414391
Hungary,HUN,1996,0.264108777
Hungary,HUN,1997,0.283354163
Hungary,HUN,1998,0.224539712
Hungary,HUN,1999,0.257308096
Hungary,HUN,2000,0.261887848
Hungary,HUN,2001,0.26927036
Hungary,HUN,2002,0.247712672
Hungary,HUN,2003,0.359185487
Hungary,HUN,2004,1.01149416
Hungary,HUN,2005,1.910650373
Hungary,HUN,2006,1.540813446
Hungary,HUN,2007,1.963713527
Hungary,HUN,2008,2.488173246
Hungary,HUN,2009,3.308107615
Hungary,HUN,2010,3.35631299
Hungary,HUN,2011,3.073693275
Hungary,HUN,2012,3.186503887
Hungary,HUN,2013,3.550579071
Hungary,HUN,2014,4.012245178
Hungary,HUN,2015,3.892845631
Hungary,HUN,2016,3.830354214
Hungary,HUN,2017,3.864188433
Hungary,HUN,2018,4.134616375
Hungary,HUN,2019,4.945461273
Hungary,HUN,2020,5.816241741
Hungary,HUN,2021,6.819572926
Iceland,ISL,1965,24.9839859
Iceland,ISL,1966,23.20001411
Iceland,ISL,1967,24.9371624
Iceland,ISL,1968,24.37061501
Iceland,ISL,1969,30.62539101
Iceland,ISL,1970,41.68929291
Iceland,ISL,1971,41.70726013
Iceland,ISL,1972,42.60580063
Iceland,ISL,1973,45.0670166
Iceland,ISL,1974,47.44718552
Iceland,ISL,1975,48.56276321
Iceland,ISL,1976,50.01986694
Iceland,ISL,1977,50.60869598
Iceland,ISL,1978,50.14910889
Iceland,ISL,1979,52.47784424
Iceland,ISL,1980,55.95431519
Iceland,ISL,1981,56.7723999
Iceland,ISL,1982,61.47043228
Iceland,ISL,1983,62.74847412
Iceland,ISL,1984,62.04727173
Iceland,ISL,1985,61.47184372
Iceland,ISL,1986,62.14561462
Iceland,ISL,1987,61.63262558
Iceland,ISL,1988,62.10895157
Iceland,ISL,1989,60.84047699
Iceland,ISL,1990,60.33362579
Iceland,ISL,1991,61.54582977
Iceland,ISL,1992,60.99951172
Iceland,ISL,1993,61.0593605
Iceland,ISL,1994,61.05490875
Iceland,ISL,1995,61.59295273
Iceland,ISL,1996,59.82113647
Iceland,ISL,1997,62.26046753
Iceland,ISL,1998,64.60302734
Iceland,ISL,1999,67.37352753
Iceland,ISL,2000,67.80518341
Iceland,ISL,2001,69.64024353
Iceland,ISL,2002,69.75589752
Iceland,ISL,2003,69.68164063
Iceland,ISL,2004,68.8961792
Iceland,ISL,2005,68.6493454
Iceland,ISL,2006,70.91828156
Iceland,ISL,2007,74.30168915
Iceland,ISL,2008,81.15161896
Iceland,ISL,2009,82.50260162
Iceland,ISL,2010,83.07627869
Iceland,ISL,2011,83.27398682
Iceland,ISL,2012,83.54046631
Iceland,ISL,2013,83.09185791
Iceland,ISL,2014,82.74785614
Iceland,ISL,2015,81.80246735
Iceland,ISL,2016,79.91397858
Iceland,ISL,2017,78.81926727
Iceland,ISL,2018,77.96495819
Iceland,ISL,2019,80.09719086
Iceland,ISL,2020,86.836586
Iceland,ISL,2021,86.87453461
India,IND,1965,9.14945507
India,IND,1966,9.270711899
India,IND,1967,10.05860519
India,IND,1968,10.8575325
India,IND,1969,10.87396717
India,IND,1970,11.78411961
India,IND,1971,12.42677116
India,IND,1972,11.46311665
India,IND,1973,11.95746326
India,IND,1974,10.8608532
India,IND,1975,12.0677042
India,IND,1976,12.03679752
India,IND,1977,12.41587543
India,IND,1978,14.81827831
India,IND,1979,13.54027843
India,IND,1980,13.45311737
India,IND,1981,12.94817162
India,IND,1982,11.03511238
India,IND,1983,10.11092091
India,IND,1984,10.57608509
India,IND,1985,9.670783997
India,IND,1986,9.167618752
India,IND,1987,8.030695915
India,IND,1988,8.22991848
India,IND,1989,8.742303848
India,IND,1990,8.542831421
India,IND,1991,9.029864311
India,IND,1992,8.140623093
India,IND,1993,8.035937309
India,IND,1994,8.667225838
India,IND,1995,7.686767578
India,IND,1996,6.789632797
India,IND,1997,6.570899487
India,IND,1998,7.381818295
India,IND,1999,7.124596596
India,IND,2000,6.376289368
India,IND,2001,5.992524624
India,IND,2002,5.731832027
India,IND,2003,5.624061584
India,IND,2004,7.460848808
India,IND,2005,6.894316673
India,IND,2006,7.7062397
India,IND,2007,7.855644703
India,IND,2008,7.257065296
India,IND,2009,6.473570347
India,IND,2010,6.583671093
India,IND,2011,7.501342773
India,IND,2012,6.7272892
India,IND,2013,7.329665184
India,IND,2014,7.344336033
India,IND,2015,7.184645653
India,IND,2016,7.011397362
India,IND,2017,7.511875153
India,IND,2018,7.912805557
India,IND,2019,8.849618912
India,IND,2020,9.730036736
India,IND,2021,9.310850143
Indonesia,IDN,1965,6.385928154
Indonesia,IDN,1966,8.364607811
Indonesia,IDN,1967,9.505834579
Indonesia,IDN,1968,11.01013947
Indonesia,IDN,1969,10.20188618
Indonesia,IDN,1970,11.57067204
Indonesia,IDN,1971,4.001150131
Indonesia,IDN,1972,3.37383604
Indonesia,IDN,1973,3.774379492
Indonesia,IDN,1974,3.902294159
Indonesia,IDN,1975,3.342118502
Indonesia,IDN,1976,1.867239952
Indonesia,IDN,1977,2.347829819
Indonesia,IDN,1978,1.490629792
Indonesia,IDN,1979,1.456284642
Indonesia,IDN,1980,1.227229953
Indonesia,IDN,1981,1.140681505
Indonesia,IDN,1982,1.220451593
Indonesia,IDN,1983,1.732370496
Indonesia,IDN,1984,1.718093872
Indonesia,IDN,1985,1.980858684
Indonesia,IDN,1986,2.986825705
Indonesia,IDN,1987,2.911230564
Indonesia,IDN,1988,3.028996944
Indonesia,IDN,1989,3.40811944
Indonesia,IDN,1990,3.73186326
Indonesia,IDN,1991,3.812469959
Indonesia,IDN,1992,4.408542633
Indonesia,IDN,1993,3.847653389
Indonesia,IDN,1994,3.521223307
Indonesia,IDN,1995,3.539269686
Indonesia,IDN,1996,3.508815289
Indonesia,IDN,1997,2.477278471
Indonesia,IDN,1998,4.014904499
Indonesia,IDN,1999,3.852458
Indonesia,IDN,2000,3.733640432
Indonesia,IDN,2001,4.112386703
Indonesia,IDN,2002,3.683813572
Indonesia,IDN,2003,3.221094608
Indonesia,IDN,2004,3.42596364
Indonesia,IDN,2005,3.527426243
Indonesia,IDN,2006,3.220308542
Indonesia,IDN,2007,3.370551109
Indonesia,IDN,2008,3.586532116
Indonesia,IDN,2009,3.655174017
Indonesia,IDN,2010,4.326220989
Indonesia,IDN,2011,3.388597727
Indonesia,IDN,2012,3.471363306
Indonesia,IDN,2013,4.3306036
Indonesia,IDN,2014,4.47863245
Indonesia,IDN,2015,3.792957544
Indonesia,IDN,2016,5.479020119
Indonesia,IDN,2017,5.283773899
Indonesia,IDN,2018,7.39345789
Indonesia,IDN,2019,7.870308876
Indonesia,IDN,2020,9.860146523
Indonesia,IDN,2021,10.38571453
Iran,IRN,1965,5.225076199
Iran,IRN,1966,5.151486397
Iran,IRN,1967,5.041223049
Iran,IRN,1968,4.931734085
Iran,IRN,1969,4.837111473
Iran,IRN,1970,4.415298462
Iran,IRN,1971,4.33255434
Iran,IRN,1972,5.018947601
Iran,IRN,1973,3.557704449
Iran,IRN,1974,3.455620527
Iran,IRN,1975,3.114048243
Iran,IRN,1976,3.095249176
Iran,IRN,1977,2.825014591
Iran,IRN,1978,4.526003361
Iran,IRN,1979,3.634271145
Iran,IRN,1980,4.064725876
Iran,IRN,1981,4.421916485
Iran,IRN,1982,4.111237049
Iran,IRN,1983,3.388464928
Iran,IRN,1984,2.931756735
Iran,IRN,1985,2.708830357
Iran,IRN,1986,3.45560956
Iran,IRN,1987,3.573478699
Iran,IRN,1988,3.69680047
Iran,IRN,1989,2.761044264
Iran,IRN,1990,2.690249681
Iran,IRN,1991,1.883583188
Iran,IRN,1992,2.795917511
Iran,IRN,1993,3.457788467
Iran,IRN,1994,2.021461725
Iran,IRN,1995,2.326306105
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.481069922
Iran,IRN,1998,1.792133927
Iran,IRN,1999,1.149868965
Iran,IRN,2000,0.808289111
Iran,IRN,2001,0.818190813
Iran,IRN,2002,1.443347812
Iran,IRN,2003,1.683765411
Iran,IRN,2004,1.884332299
Iran,IRN,2005,2.142638683
Iran,IRN,2006,2.500737906
Iran,IRN,2007,2.270635843
Iran,IRN,2008,0.923593462
Iran,IRN,2009,0.813696742
Iran,IRN,2010,1.195072412
Iran,IRN,2011,1.189808011
Iran,IRN,2012,1.372297883
Iran,IRN,2013,1.525709867
Iran,IRN,2014,1.440210581
Iran,IRN,2015,1.308806539
Iran,IRN,2016,1.446506023
Iran,IRN,2017,1.562087417
Iran,IRN,2018,0.922730207
Iran,IRN,2019,2.836829901
Iran,IRN,2020,1.964350581
Iran,IRN,2021,1.29039371
Iraq,IRQ,1965,0.908893704
Iraq,IRQ,1966,1.081630468
Iraq,IRQ,1967,1.224152327
Iraq,IRQ,1968,1.392340422
Iraq,IRQ,1969,1.328931332
Iraq,IRQ,1970,1.301562786
Iraq,IRQ,1971,1.379867315
Iraq,IRQ,1972,1.178008914
Iraq,IRQ,1973,1.737240195
Iraq,IRQ,1974,2.446626663
Iraq,IRQ,1975,2.579850674
Iraq,IRQ,1976,2.042780161
Iraq,IRQ,1977,2.406090498
Iraq,IRQ,1978,3.056793213
Iraq,IRQ,1979,3.528018236
Iraq,IRQ,1980,2.012920856
Iraq,IRQ,1981,1.903680563
Iraq,IRQ,1982,1.808008313
Iraq,IRQ,1983,1.574033737
Iraq,IRQ,1984,1.444242477
Iraq,IRQ,1985,1.259063244
Iraq,IRQ,1986,1.075213909
Iraq,IRQ,1987,3.949446678
Iraq,IRQ,1988,3.41057229
Iraq,IRQ,1989,3.003867388
Iraq,IRQ,1990,5.784352303
Iraq,IRQ,1991,4.28729248
Iraq,IRQ,1992,6.584853172
Iraq,IRQ,1993,5.861052036
Iraq,IRQ,1994,5.243114471
Iraq,IRQ,1995,5.9929142
Iraq,IRQ,1996,5.454255104
Iraq,IRQ,1997,4.675354958
Iraq,IRQ,1998,5.869803905
Iraq,IRQ,1999,4.700111389
Iraq,IRQ,2000,2.929453611
Iraq,IRQ,2001,3.016484261
Iraq,IRQ,2002,3.885046482
Iraq,IRQ,2003,4.535982609
Iraq,IRQ,2004,5.081915855
Iraq,IRQ,2005,4.544925213
Iraq,IRQ,2006,4.738599777
Iraq,IRQ,2007,4.272894382
Iraq,IRQ,2008,2.381868362
Iraq,IRQ,2009,2.328026772
Iraq,IRQ,2010,2.63755703
Iraq,IRQ,2011,2.3962152
Iraq,IRQ,2012,2.823270321
Iraq,IRQ,2013,2.676000118
Iraq,IRQ,2014,1.738718867
Iraq,IRQ,2015,1.610298991
Iraq,IRQ,2016,1.836539388
Iraq,IRQ,2017,1.12534523
Iraq,IRQ,2018,0.911953509
Iraq,IRQ,2019,2.277288198
Iraq,IRQ,2020,1.646885037
Iraq,IRQ,2021,1.502490997
Ireland,IRL,1965,4.116825581
Ireland,IRL,1966,3.311663389
Ireland,IRL,1967,2.887803793
Ireland,IRL,1968,2.368435621
Ireland,IRL,1969,1.78834796
Ireland,IRL,1970,3.13031292
Ireland,IRL,1971,1.747147918
Ireland,IRL,1972,2.44084692
Ireland,IRL,1973,2.1648736
Ireland,IRL,1974,2.630475044
Ireland,IRL,1975,1.861247778
Ireland,IRL,1976,2.066371679
Ireland,IRL,1977,2.432969093
Ireland,IRL,1978,2.192486763
Ireland,IRL,1979,2.352597475
Ireland,IRL,1980,2.465599775
Ireland,IRL,1981,2.597018242
Ireland,IRL,1982,2.439051628
Ireland,IRL,1983,2.403190613
Ireland,IRL,1984,2.139005184
Ireland,IRL,1985,2.487560511
Ireland,IRL,1986,2.527184486
Ireland,IRL,1987,1.866272807
Ireland,IRL,1988,2.383788347
Ireland,IRL,1989,1.851028442
Ireland,IRL,1990,1.76107955
Ireland,IRL,1991,1.819536686
Ireland,IRL,1992,1.990980864
Ireland,IRL,1993,1.849105954
Ireland,IRL,1994,2.141103983
Ireland,IRL,1995,1.630656958
Ireland,IRL,1996,1.618403792
Ireland,IRL,1997,1.652446389
Ireland,IRL,1998,2.216397524
Ireland,IRL,1999,2.014281034
Ireland,IRL,2000,2.041654825
Ireland,IRL,2001,1.66170001
Ireland,IRL,2002,2.228650093
Ireland,IRL,2003,1.877527356
Ireland,IRL,2004,2.256778002
Ireland,IRL,2005,2.884649992
Ireland,IRL,2006,3.701901913
Ireland,IRL,2007,4.042658806
Ireland,IRL,2008,5.176768303
Ireland,IRL,2009,6.452940464
Ireland,IRL,2010,5.85309267
Ireland,IRL,2011,8.820140839
Ireland,IRL,2012,8.679477692
Ireland,IRL,2013,9.441345215
Ireland,IRL,2014,10.7002306
