Entity,Code,Year,Renewables per capita (kWh - equivalent)
Chile,CHL,1968,1.1132994384765624
Chile,CHL,1969,1.236212890625
Chile,CHL,1970,1.3018070068359375
Chile,CHL,1971,1.45139892578125
Chile,CHL,1972,1.6949776611328125
Chile,CHL,1973,1.62745361328125
Chile,CHL,1974,1.8185325927734375
Chile,CHL,1975,1.798668212890625
Chile,CHL,1976,1.835681884765625
Chile,CHL,1977,1.9100119628906251
Chile,CHL,1978,1.9597164306640626
Chile,CHL,1979,1.9834710693359376
Chile,CHL,1980,2.067511962890625
Chile,CHL,1981,2.111082763671875
Chile,CHL,1982,2.28168798828125
Chile,CHL,1983,2.442864013671875
Chile,CHL,1984,2.49521923828125
Chile,CHL,1985,2.721359375
Chile,CHL,1986,2.882490966796875
Chile,CHL,1987,3.067532470703125
Chile,CHL,1988,2.97155810546875
Chile,CHL,1989,2.4657958984375
Chile,CHL,1990,2.22332568359375
Chile,CHL,1991,3.1225444335937502
Chile,CHL,1992,4.013497314453125
Chile,CHL,1993,4.051491943359375
Chile,CHL,1994,3.947886962890625
Chile,CHL,1995,4.2033203125
Chile,CHL,1996,3.8007346191406253
Chile,CHL,1997,4.16459814453125
Chile,CHL,1998,3.393866943359375
Chile,CHL,1999,2.9529990234375
Chile,CHL,2000,3.963642578125
Chile,CHL,2001,4.452421875
Chile,CHL,2002,4.67883447265625
Chile,CHL,2003,4.47849658203125
Chile,CHL,2004,4.17884716796875
Chile,CHL,2005,4.87973486328125
Chile,CHL,2006,5.18946826171875
Chile,CHL,2007,4.3431030273437505
Chile,CHL,2008,4.7731337890625
Chile,CHL,2009,4.81850537109375
Chile,CHL,2010,4.2309912109375
Chile,CHL,2011,4.136333984375
Chile,CHL,2012,4.33917333984375
Chile,CHL,2013,4.4260791015625
Chile,CHL,2014,4.70254296875
Chile,CHL,2015,5.0495791015625
Chile,CHL,2016,4.80871923828125
Chile,CHL,2017,5.441662109375
Chile,CHL,2018,6.084072265625
Chile,CHL,2019,6.14012646484375
Chile,CHL,2020,6.25109716796875
Chile,CHL,2021,6.3794130859375
China,CHN,1965,0.0902221450805664
China,CHN,1966,0.08955988311767578
China,CHN,1967,0.0751615219116211
China,CHN,1968,0.0862513656616211
China,CHN,1969,0.08533338165283204
China,CHN,1970,0.08588372802734376
China,CHN,1971,0.10129503631591798
China,CHN,1972,0.11206147766113282
China,CHN,1973,0.12242654418945313
China,CHN,1974,0.13564910888671874
China,CHN,1975,0.13922532653808595
China,CHN,1976,0.13862649536132812
China,CHN,1977,0.1424149932861328
China,CHN,1978,0.1314735107421875
China,CHN,1979,0.14559854125976562
China,CHN,1980,0.17214402770996093
China,CHN,1981,0.19104293823242188
China,CHN,1982,0.21405825805664064
China,CHN,1983,0.24513267517089846
China,CHN,1984,0.24259771728515625
China,CHN,1985,0.2539900512695313
China,CHN,1986,0.2553202819824219
China,CHN,1987,0.2650048522949219
China,CHN,1988,0.2837318725585938
China,CHN,1989,0.3022677612304688
China,CHN,1990,0.3186181945800781
China,CHN,1991,0.30926449584960936
China,CHN,1992,0.32083697509765624
China,CHN,1993,0.36919488525390626
China,CHN,1994,0.40459896850585936
China,CHN,1995,0.46333990478515624
China,CHN,1996,0.44820111083984376
China,CHN,1997,0.4665459899902344
China,CHN,1998,0.4694140319824219
China,CHN,1999,0.46097143554687503
China,CHN,2000,0.517246826171875
China,CHN,2001,0.6353073120117188
China,CHN,2002,0.652403564453125
China,CHN,2003,0.6375482788085938
China,CHN,2004,0.7835369262695313
China,CHN,2005,0.8776455078125001
China,CHN,2006,0.960569091796875
China,CHN,2007,1.0642340087890625
China,CHN,2008,1.3972200927734375
China,CHN,2009,1.3838204345703125
China,CHN,2010,1.616560791015625
China,CHN,2011,1.612595947265625
China,CHN,2012,2.0084444580078125
China,CHN,2013,2.1787536621093753
China,CHN,2014,2.53837548828125
China,CHN,2015,2.705448974609375
China,CHN,2016,2.925557373046875
China,CHN,2017,3.1702373046875
China,CHN,2018,3.460873779296875
China,CHN,2019,3.7686826171875
China,CHN,2020,4.056630859375
China,CHN,2021,4.53193603515625
Colombia,COL,1965,0.5596414184570313
Colombia,COL,1966,0.6038628540039063
Colombia,COL,1967,0.6542644653320313
Colombia,COL,1968,0.7091732788085937
Colombia,COL,1969,0.7678197021484375
Colombia,COL,1970,0.8332325439453125
Colombia,COL,1971,0.8632050170898438
Colombia,COL,1972,0.9343861083984375
Colombia,COL,1973,0.9944618530273438
Colombia,COL,1974,1.1044957275390626
Colombia,COL,1975,1.220902587890625
Colombia,COL,1976,1.2550435791015626
Colombia,COL,1977,1.25250830078125
Colombia,COL,1978,1.4126516113281251
Colombia,COL,1979,1.516251708984375
Colombia,COL,1980,1.614999755859375
Colombia,COL,1981,1.5587087402343751
Colombia,COL,1982,1.62970166015625
Colombia,COL,1983,1.608383056640625
Colombia,COL,1984,1.7557210693359375
Colombia,COL,1985,1.8490574951171876
Colombia,COL,1986,2.091110595703125
Colombia,COL,1987,2.231042236328125
Colombia,COL,1988,2.305859130859375
Colombia,COL,1989,2.466890869140625
Colombia,COL,1990,2.48257470703125
Colombia,COL,1991,2.4540439453125003
Colombia,COL,1992,1.945490966796875
Colombia,COL,1993,2.382723876953125
Colombia,COL,1994,2.69061572265625
Colombia,COL,1995,2.6389677734375
Colombia,COL,1996,2.85703271484375
Colombia,COL,1997,2.508106201171875
Colombia,COL,1998,2.41681298828125
Colombia,COL,1999,2.59263330078125
Colombia,COL,2000,2.33940380859375
Colombia,COL,2001,2.34800537109375
Colombia,COL,2002,2.464272705078125
Colombia,COL,2003,2.567615966796875
Colombia,COL,2004,2.664642578125
Colombia,COL,2005,2.6789497070312502
Colombia,COL,2006,2.878916015625
Colombia,COL,2007,2.939671875
Colombia,COL,2008,3.02955126953125
Colombia,COL,2009,2.714722412109375
Colombia,COL,2010,2.707924560546875
Colombia,COL,2011,3.18096533203125
Colombia,COL,2012,3.0992727050781252
Colombia,COL,2013,2.858952880859375
Colombia,COL,2014,2.869042236328125
Colombia,COL,2015,2.832853271484375
Colombia,COL,2016,2.90167041015625
Colombia,COL,2017,3.422491455078125
Colombia,COL,2018,3.3500944824218752
Colombia,COL,2019,3.182536865234375
Colombia,COL,2020,2.9120849609375
Colombia,COL,2021,3.4414926757812503
Croatia,HRV,1990,2.35562646484375
Croatia,HRV,1991,3.65337060546875
Croatia,HRV,1992,2.7212077636718752
Croatia,HRV,1993,2.877029541015625
Croatia,HRV,1994,3.454507080078125
Croatia,HRV,1995,3.643362548828125
Croatia,HRV,1996,5.0892451171875
Croatia,HRV,1997,3.819968994140625
Croatia,HRV,1998,3.967794921875
Croatia,HRV,1999,4.8631240234375
Croatia,HRV,2000,4.309919921875
Croatia,HRV,2001,4.785822265625
Croatia,HRV,2002,3.88509326171875
Croatia,HRV,2003,3.606563232421875
Croatia,HRV,2004,5.0176787109375
Croatia,HRV,2005,4.61854736328125
Croatia,HRV,2006,4.32810888671875
Croatia,HRV,2007,3.0742333984375
Croatia,HRV,2008,3.773431396484375
Croatia,HRV,2009,4.8193046875
Croatia,HRV,2010,5.96583984375
Croatia,HRV,2011,3.388380126953125
Croatia,HRV,2012,3.368440185546875
Croatia,HRV,2013,5.92466943359375
Croatia,HRV,2014,6.344707519531251
Croatia,HRV,2015,4.80926611328125
Croatia,HRV,2016,5.37297900390625
Croatia,HRV,2017,4.59399853515625
Croatia,HRV,2018,6.31399609375
Croatia,HRV,2019,5.4428857421875
Croatia,HRV,2020,5.60256689453125
Croatia,HRV,2021,6.8850419921875
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.0021525914669036864
Cyprus,CYP,2005,0.0025651662349700927
Cyprus,CYP,2006,0.004176598072052002
Cyprus,CYP,2007,0.009745782852172851
Cyprus,CYP,2008,0.04412395095825195
Cyprus,CYP,2009,0.089565185546875
Cyprus,CYP,2010,0.19520368957519532
Cyprus,CYP,2011,0.4565863952636719
Cyprus,CYP,2012,0.6406707763671875
Cyprus,CYP,2013,0.7991182250976563
Cyprus,CYP,2014,0.7688035278320313
Cyprus,CYP,2015,0.9492781982421875
Cyprus,CYP,2016,0.9943930053710938
Cyprus,CYP,2017,1.0051172485351563
Cyprus,CYP,2018,1.0554068603515625
Cyprus,CYP,2019,1.1589515380859374
Cyprus,CYP,2020,1.326266845703125
Czechia,CZE,1965,0.6726273803710938
Czechia,CZE,1966,0.6333757934570312
Czechia,CZE,1967,0.5710665283203125
Czechia,CZE,1968,0.44235733032226565
Czechia,CZE,1969,0.3611773681640625
Czechia,CZE,1970,0.515128662109375
Czechia,CZE,1971,0.3627465209960938
Czechia,CZE,1972,0.3778784484863281
Czechia,CZE,1973,0.32137982177734375
Czechia,CZE,1974,0.5374852905273437
Czechia,CZE,1975,0.5326713256835938
Czechia,CZE,1976,0.4219050903320313
Czechia,CZE,1977,0.5701943969726563
Czechia,CZE,1978,0.5272662353515625
Czechia,CZE,1979,0.6573978881835938
Czechia,CZE,1980,0.68545361328125
Czechia,CZE,1981,0.5879447021484375
Czechia,CZE,1982,0.47641543579101564
Czechia,CZE,1983,0.47264532470703124
Czechia,CZE,1984,0.3711739501953125
Czechia,CZE,1985,0.4782751159667969
Czechia,CZE,1986,0.5371508178710938
Czechia,CZE,1987,0.7057853393554687
Czechia,CZE,1988,0.6007904052734375
Czechia,CZE,1989,0.470045654296875
Czechia,CZE,1990,0.3319896850585938
Czechia,CZE,1991,0.3112331848144531
Czechia,CZE,1992,0.4004337158203125
Czechia,CZE,1993,0.45889910888671875
Czechia,CZE,1994,0.5118823852539063
Czechia,CZE,1995,0.6963316040039063
Czechia,CZE,1996,0.6525834350585937
Czechia,CZE,1997,0.6384844970703125
Czechia,CZE,1998,0.5813851928710938
Czechia,CZE,1999,0.693837890625
Czechia,CZE,2000,0.665614501953125
Czechia,CZE,2001,0.747306396484375
Czechia,CZE,2002,0.8637458496093751
Czechia,CZE,2003,0.5455889892578125
Czechia,CZE,2004,0.7521201171875
Czechia,CZE,2005,0.8720213012695313
Czechia,CZE,2006,1.0012344360351562
Czechia,CZE,2007,0.9682271118164063
Czechia,CZE,2008,1.061065673828125
Czechia,CZE,2009,1.3140230712890626
Czechia,CZE,2010,1.635604736328125
Czechia,CZE,2011,2.0310081787109375
Czechia,CZE,2012,2.2635849609375
Czechia,CZE,2013,2.596220458984375
Czechia,CZE,2014,2.5581220703125003
Czechia,CZE,2015,2.619253662109375
Czechia,CZE,2016,2.59975634765625
Czechia,CZE,2017,2.6532490234375
Czechia,CZE,2018,2.57968310546875
Czechia,CZE,2019,2.733829345703125
Czechia,CZE,2020,2.762246826171875
Czechia,CZE,2021,2.823517333984375
Denmark,DNK,1965,0.015528899192810058
Denmark,DNK,1966,0.016028764724731446
Denmark,DNK,1967,0.015299781799316407
Denmark,DNK,1968,0.01276115608215332
Denmark,DNK,1969,0.013278230667114258
Denmark,DNK,1970,0.01439146900177002
Denmark,DNK,1971,0.014302946090698243
Denmark,DNK,1972,0.014220427513122559
Denmark,DNK,1973,0.014144762992858887
Denmark,DNK,1974,0.014076960563659669
Denmark,DNK,1975,0.012265448570251466
Denmark,DNK,1976,0.011056854248046876
Denmark,DNK,1977,0.015083563804626466
Denmark,DNK,1978,0.017359111785888674
Denmark,DNK,1979,0.020220476150512697
Denmark,DNK,1980,0.025738304138183593
Denmark,DNK,1981,0.026539226531982422
Denmark,DNK,1982,0.028165332794189455
Denmark,DNK,1983,0.055577774047851566
Denmark,DNK,1984,0.057234691619873046
Denmark,DNK,1985,0.06936131286621094
Denmark,DNK,1986,0.12098009490966798
Denmark,DNK,1987,0.15547018432617188
Denmark,DNK,1988,0.2371758270263672
Denmark,DNK,1989,0.3385154724121094
Denmark,DNK,1990,0.49752011108398436
Denmark,DNK,1991,0.6589465942382813
Denmark,DNK,1992,0.8608222045898438
Denmark,DNK,1993,1.0525194091796874
Denmark,DNK,1994,1.0148847045898437
Denmark,DNK,1995,1.07701513671875
Denmark,DNK,1996,1.2068790283203126
Denmark,DNK,1997,1.684755615234375
Denmark,DNK,1998,2.23795654296875
Denmark,DNK,1999,2.4916025390625
Denmark,DNK,2000,3.1421162109375
Denmark,DNK,2001,3.277303955078125
Denmark,DNK,2002,3.7838916015625
Denmark,DNK,2003,4.4834404296875
Denmark,DNK,2004,5.2461440429687505
Denmark,DNK,2005,5.3750830078125
Denmark,DNK,2006,5.0056831054687505
Denmark,DNK,2007,5.53504052734375
Denmark,DNK,2008,5.379078125
Denmark,DNK,2009,5.3254697265625
Denmark,DNK,2010,6.55550439453125
Denmark,DNK,2011,7.34694482421875
Denmark,DNK,2012,7.6074589843750005
Denmark,DNK,2013,8.07573876953125
Denmark,DNK,2014,8.971712890625
Denmark,DNK,2015,9.3422294921875
Denmark,DNK,2016,9.0568662109375
Denmark,DNK,2017,10.698720703125
Denmark,DNK,2018,10.10821484375
Denmark,DNK,2019,11.11355078125
Denmark,DNK,2020,11.2121875
Denmark,DNK,2021,12.5948955078125
Ecuador,ECU,1965,0.14040676879882813
Ecuador,ECU,1966,0.1560800018310547
Ecuador,ECU,1967,0.16699505615234375
Ecuador,ECU,1968,0.1693998718261719
Ecuador,ECU,1969,0.1825745391845703
Ecuador,ECU,1970,0.1973153076171875
Ecuador,ECU,1971,0.20825796508789063
Ecuador,ECU,1972,0.20466371154785157
Ecuador,ECU,1973,0.19445521545410158
Ecuador,ECU,1974,0.2173211669921875
Ecuador,ECU,1975,0.26549917602539064
Ecuador,ECU,1976,0.24889118957519532
Ecuador,ECU,1977,0.2234647979736328
Ecuador,ECU,1978,0.3084764404296875
Ecuador,ECU,1979,0.2693326416015625
Ecuador,ECU,1980,0.3227484130859375
Ecuador,ECU,1981,0.28099459838867186
Ecuador,ECU,1982,0.31470809936523436
Ecuador,ECU,1983,0.5900543212890625
Ecuador,ECU,1984,1.0810184326171874
Ecuador,ECU,1985,1.06947509765625
Ecuador,ECU,1986,1.2766708984375
Ecuador,ECU,1987,1.419126953125
Ecuador,ECU,1988,1.4627972412109376
Ecuador,ECU,1989,1.4660843505859376
Ecuador,ECU,1990,1.441274658203125
Ecuador,ECU,1991,1.433227783203125
Ecuador,ECU,1992,1.372400634765625
Ecuador,ECU,1993,1.5673563232421874
Ecuador,ECU,1994,1.7321070556640625
Ecuador,ECU,1995,1.3321187744140626
Ecuador,ECU,1996,1.6027633056640624
Ecuador,ECU,1997,1.6166640625
Ecuador,ECU,1998,1.577123046875
Ecuador,ECU,1999,1.7056192626953126
Ecuador,ECU,2000,1.7747899169921875
Ecuador,ECU,2001,1.6084107666015626
Ecuador,ECU,2002,1.6709488525390626
Ecuador,ECU,2003,1.557561767578125
Ecuador,ECU,2004,1.571613525390625
Ecuador,ECU,2005,1.449186279296875
Ecuador,ECU,2006,1.4759527587890626
Ecuador,ECU,2007,1.8365361328125
Ecuador,ECU,2008,2.229507080078125
Ecuador,ECU,2009,1.7912083740234375
Ecuador,ECU,2010,1.6476126708984375
Ecuador,ECU,2011,2.07360498046875
Ecuador,ECU,2012,2.230083984375
Ecuador,ECU,2013,1.9859423828125
Ecuador,ECU,2014,2.0421754150390625
Ecuador,ECU,2015,2.2781057128906252
Ecuador,ECU,2016,2.68507177734375
Ecuador,ECU,2017,3.28453369140625
Ecuador,ECU,2018,3.300539306640625
Ecuador,ECU,2019,3.8639016113281253
Ecuador,ECU,2020,3.724411376953125
Ecuador,ECU,2021,3.829492431640625
Egypt,EGY,1965,0.16832710266113282
Egypt,EGY,1966,0.1727768249511719
Egypt,EGY,1967,0.18140817260742187
Egypt,EGY,1968,0.26985256958007814
Egypt,EGY,1969,0.35013101196289065
Egypt,EGY,1970,0.4017306823730469
Egypt,EGY,1971,0.42262771606445315
Egypt,EGY,1972,0.4227820739746094
Egypt,EGY,1973,0.4129769287109375
Egypt,EGY,1974,0.479638427734375
Egypt,EGY,1975,0.52104150390625
Egypt,EGY,1976,0.6003226928710937
Egypt,EGY,1977,0.6626475219726563
Egypt,EGY,1978,0.7114122924804688
Egypt,EGY,1979,0.6721508178710938
Egypt,EGY,1980,0.6692614135742188
Egypt,EGY,1981,0.6801879272460938
Egypt,EGY,1982,0.68125146484375
Egypt,EGY,1983,0.6211289672851562
Egypt,EGY,1984,0.5936259155273438
Egypt,EGY,1985,0.5491521606445312
Egypt,EGY,1986,0.5242859497070312
Egypt,EGY,1987,0.5101336669921875
Egypt,EGY,1988,0.48890689086914063
Egypt,EGY,1989,0.51202099609375
Egypt,EGY,1990,0.52429296875
Egypt,EGY,1991,0.5106091918945312
Egypt,EGY,1992,0.49395037841796874
Egypt,EGY,1993,0.4983815612792969
Egypt,EGY,1994,0.519226806640625
Egypt,EGY,1995,0.5309238891601563
Egypt,EGY,1996,0.5339180908203125
Egypt,EGY,1997,0.5363770141601563
Egypt,EGY,1998,0.54067578125
Egypt,EGY,1999,0.589180908203125
Egypt,EGY,2000,0.6125507202148438
Egypt,EGY,2001,0.6111288452148438
Egypt,EGY,2002,0.5801325073242187
Egypt,EGY,2003,0.5266934204101562
Egypt,EGY,2004,0.5181370849609375
Egypt,EGY,2005,0.49876507568359374
Egypt,EGY,2006,0.4956385498046875
Egypt,EGY,2007,0.537863525390625
Egypt,EGY,2008,0.565543701171875
Egypt,EGY,2009,0.5098348999023438
Egypt,EGY,2010,0.48256127929687503
Egypt,EGY,2011,0.48070120239257813
Egypt,EGY,2012,0.4717168884277344
Egypt,EGY,2013,0.4574552001953125
Egypt,EGY,2014,0.44204598999023437
Egypt,EGY,2015,0.45503237915039063
Egypt,EGY,2016,0.4486282043457031
Egypt,EGY,2017,0.42771890258789064
Egypt,EGY,2018,0.43958401489257815
Egypt,EGY,2019,0.5395505981445312
Egypt,EGY,2020,0.6310302734375001
Egypt,EGY,2021,0.6298216552734375
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.013374960899353028
Estonia,EST,1996,0.011265965461730957
Estonia,EST,1997,0.01810894203186035
Estonia,EST,1998,0.027238161087036132
Estonia,EST,1999,0.03571754837036133
Estonia,EST,2000,0.040222957611083986
Estonia,EST,2001,0.04000011825561524
Estonia,EST,2002,0.07794162750244141
Estonia,EST,2003,0.10080335235595703
Estonia,EST,2004,0.13511854553222657
Estonia,EST,2005,0.23802296447753907
Estonia,EST,2006,0.28031085205078127
Estonia,EST,2007,0.3231737365722656
Estonia,EST,2008,0.4281302795410156
Estonia,EST,2009,1.22485546875
Estonia,EST,2010,2.411727294921875
Estonia,EST,2011,2.7099426269531253
Estonia,EST,2012,3.401984375
Estonia,EST,2013,2.763779052734375
Estonia,EST,2014,3.0990895996093752
Estonia,EST,2015,3.422008544921875
Estonia,EST,2016,3.444625732421875
Estonia,EST,2017,4.0514069824218755
Estonia,EST,2018,4.40636083984375
Estonia,EST,2019,4.67802099609375
Estonia,EST,2020,6.25781103515625
Estonia,EST,2021,7.12141162109375
Europe,,1965,1.7884501953125
Europe,,1966,1.9303956298828124
Europe,,1967,1.902737060546875
Europe,,1968,2.0130318603515627
Europe,,1969,2.0276470947265626
Europe,,1970,2.134313232421875
Europe,,1971,2.14671044921875
Europe,,1972,2.179422607421875
Europe,,1973,2.193161865234375
Europe,,1974,2.3528798828125
Europe,,1975,2.3403623046875
Europe,,1976,2.226469482421875
Europe,,1977,2.60773388671875
Europe,,1978,2.688812255859375
Europe,,1979,2.785013916015625
Europe,,1980,2.762067626953125
Europe,,1981,2.781093017578125
Europe,,1982,2.6912397460937503
Europe,,1983,2.776092041015625
Europe,,1984,2.8742121582031253
Europe,,1985,2.768990966796875
Europe,,1986,2.712583740234375
Europe,,1987,2.84547900390625
Europe,,1988,2.945823974609375
Europe,,1989,2.672971435546875
Europe,,1990,2.7330922851562502
Europe,,1991,2.779739013671875
Europe,,1992,2.850671142578125
Europe,,1993,2.9197080078125
Europe,,1994,2.97179541015625
Europe,,1995,2.996016357421875
Europe,,1996,2.823133544921875
Europe,,1997,2.950688720703125
Europe,,1998,3.08677490234375
Europe,,1999,3.16565087890625
Europe,,2000,3.32431787109375
Europe,,2001,3.3829531250000002
Europe,,2002,3.1467451171875003
Europe,,2003,3.0230920410156252
Europe,,2004,3.306039306640625
Europe,,2005,3.392324951171875
Europe,,2006,3.40961328125
Europe,,2007,3.57384130859375
Europe,,2008,3.73803955078125
Europe,,2009,3.843541748046875
Europe,,2010,4.1155703125
Europe,,2011,4.01682373046875
Europe,,2012,4.4409990234375005
Europe,,2013,4.81559716796875
Europe,,2014,4.9016528320312505
Europe,,2015,4.9977783203125
Europe,,2016,5.1026845703125
Europe,,2017,5.12995458984375
Europe,,2018,5.444318359375
Europe,,2019,5.537501953125
Europe,,2020,6.0040000000000004
Europe,,2021,6.10042529296875
European Union (27),,1965,1.70575
European Union (27),,1966,1.84877587890625
European Union (27),,1967,1.77364990234375
European Union (27),,1968,1.79976513671875
European Union (27),,1969,1.75940673828125
European Union (27),,1970,1.8560034179687501
European Union (27),,1971,1.833474365234375
European Union (27),,1972,1.908576416015625
European Union (27),,1973,1.89105908203125
European Union (27),,1974,2.0285101318359375
European Union (27),,1975,2.034574462890625
European Union (27),,1976,1.774052001953125
European Union (27),,1977,2.3300292968750003
European Union (27),,1978,2.2631848144531252
European Union (27),,1979,2.359796630859375
European Union (27),,1980,2.241099365234375
European Union (27),,1981,2.202656982421875
European Union (27),,1982,2.1538935546875
European Union (27),,1983,2.19164697265625
European Union (27),,1984,2.2184133300781252
European Union (27),,1985,2.2684267578125
European Union (27),,1986,2.149145751953125
European Union (27),,1987,2.342318359375
European Union (27),,1988,2.467219482421875
European Union (27),,1989,2.0269327392578127
European Union (27),,1990,2.142377685546875
European Union (27),,1991,2.23747607421875
European Union (27),,1992,2.326727294921875
European Union (27),,1993,2.39449169921875
European Union (27),,1994,2.466468017578125
European Union (27),,1995,2.478888671875
European Union (27),,1996,2.473564697265625
European Union (27),,1997,2.58958837890625
European Union (27),,1998,2.712066650390625
European Union (27),,1999,2.72210498046875
European Union (27),,2000,2.888784912109375
European Union (27),,2001,3.05514892578125
European Union (27),,2002,2.735375732421875
European Union (27),,2003,2.75060595703125
European Union (27),,2004,3.03008837890625
European Union (27),,2005,3.051693359375
European Union (27),,2006,3.2357041015625
European Union (27),,2007,3.452818115234375
European Union (27),,2008,3.77619677734375
European Union (27),,2009,3.98686474609375
European Union (27),,2010,4.53409375
European Union (27),,2011,4.47812158203125
European Union (27),,2012,5.02248388671875
European Union (27),,2013,5.4391459960937505
European Union (27),,2014,5.61045751953125
European Union (27),,2015,5.709578125
European Union (27),,2016,5.76712646484375
European Union (27),,2017,5.7837416992187505
European Union (27),,2018,6.18431494140625
European Union (27),,2019,6.3696269531250005
European Union (27),,2020,6.83896728515625
European Union (27),,2021,6.9624765625
Finland,FIN,1965,6.05399462890625
Finland,FIN,1966,6.7005380859375006
Finland,FIN,1967,7.4940595703125
Finland,FIN,1968,6.7512822265625
Finland,FIN,1969,5.6205234375
Finland,FIN,1970,6.10599609375
Finland,FIN,1971,6.822316406250001
Finland,FIN,1972,6.59896826171875
Finland,FIN,1973,6.6911948242187504
Finland,FIN,1974,7.99414013671875
Finland,FIN,1975,7.65079638671875
Finland,FIN,1976,5.9220693359375005
Finland,FIN,1977,7.58838037109375
Finland,FIN,1978,6.0895224609375
Finland,FIN,1979,6.7370078125
Finland,FIN,1980,6.3096298828125
Finland,FIN,1981,8.3945869140625
Finland,FIN,1982,8.00473388671875
Finland,FIN,1983,8.2593359375
Finland,FIN,1984,8.01371923828125
Finland,FIN,1985,7.4263662109375
Finland,FIN,1986,7.4308837890625
Finland,FIN,1987,8.247365234375
Finland,FIN,1988,7.9645976562500005
Finland,FIN,1989,7.74152099609375
Finland,FIN,1990,9.7223857421875
Finland,FIN,1991,10.955548828125
Finland,FIN,1992,11.989209960937501
Finland,FIN,1993,11.60852734375
Finland,FIN,1994,10.8873857421875
Finland,FIN,1995,11.588958984375001
Finland,FIN,1996,10.4714453125
Finland,FIN,1997,11.738172851562501
Finland,FIN,1998,14.3293779296875
Finland,FIN,1999,12.4268994140625
Finland,FIN,2000,13.6500869140625
Finland,FIN,2001,12.50922265625
Finland,FIN,2002,11.5148740234375
Finland,FIN,2003,11.034189453125
Finland,FIN,2004,14.64659765625
Finland,FIN,2005,13.2323564453125
Finland,FIN,2006,12.7530673828125
Finland,FIN,2007,13.630390625
Finland,FIN,2008,15.5595302734375
Finland,FIN,2009,12.2812587890625
Finland,FIN,2010,13.614123046875001
Finland,FIN,2011,13.617873046875001
Finland,FIN,2012,15.714751953125
Finland,FIN,2013,14.24753125
Finland,FIN,2014,14.95388671875
Finland,FIN,2015,16.9020859375
Finland,FIN,2016,16.17470703125
Finland,FIN,2017,17.075140625
Finland,FIN,2018,17.335267578125002
Finland,FIN,2019,17.28761328125
Finland,FIN,2020,18.77629296875
Finland,FIN,2021,20.0783125
France,FRA,1965,2.843823486328125
France,FRA,1966,3.1610163574218753
France,FRA,1967,2.741381103515625
France,FRA,1968,3.039607177734375
France,FRA,1969,3.17450634765625
France,FRA,1970,3.387851806640625
France,FRA,1971,2.91056103515625
France,FRA,1972,2.893571533203125
France,FRA,1973,2.80851953125
France,FRA,1974,3.2719084472656252
France,FRA,1975,3.45916162109375
France,FRA,1976,2.79142724609375
France,FRA,1977,4.3240073242187504
France,FRA,1978,3.86849560546875
France,FRA,1979,3.7499794921875003
France,FRA,1980,3.9037204589843753
France,FRA,1981,4.03251123046875
France,FRA,1982,3.92643701171875
France,FRA,1983,3.846666748046875
France,FRA,1984,3.628182373046875
France,FRA,1985,3.437668701171875
France,FRA,1986,3.44998583984375
France,FRA,1987,3.86465966796875
France,FRA,1988,4.16374169921875
France,FRA,1989,2.5599189453125
France,FRA,1990,2.91861328125
France,FRA,1991,3.11068017578125
France,FRA,1992,3.6885891113281253
France,FRA,1993,3.461179931640625
France,FRA,1994,4.18481787109375
France,FRA,1995,3.899606689453125
France,FRA,1996,3.545141845703125
France,FRA,1997,3.4444548339843752
France,FRA,1998,3.337750732421875
France,FRA,1999,3.861818603515625
France,FRA,2000,3.551199462890625
France,FRA,2001,3.922427490234375
France,FRA,2002,3.2147622070312503
France,FRA,2003,3.11228955078125
France,FRA,2004,3.1189970703125
France,FRA,2005,2.7672851562500003
France,FRA,2006,3.035028564453125
France,FRA,2007,3.296705078125
France,FRA,2008,3.78111083984375
France,FRA,2009,3.585630126953125
France,FRA,2010,3.918962158203125
France,FRA,2011,3.274751220703125
